,token_ids,Artifact,Category,Eastern Resource,Eastern Resource Tier,Environment,Environment Tier,Koda,Northern Resource,Northern Resource Tier,Obelisk Piece,Plot,Sediment,Sediment Tier,Southern Resource,Southern Resource Tier,Western Resource,Western Resource Tier,block_timestamp,price_usd,koda_or_not
75451,70623,74,6,74,0,24,2,9992,38,3,1,0.6745313741091981,4,0,74,0,74,0,-1.6219853260386474,21300.943941323305,0
75454,70626,74,6,74,0,24,3,9992,42,2,1,0.6746355172426411,4,0,73,2,39,1,-1.2426967444636576,5356.392666942818,0
75455,70626,74,6,74,0,24,3,9992,42,2,1,0.6746355172426411,4,0,73,2,39,1,-1.4594330767922232,6370.790427154938,0
75462,70633,44,3,55,3,3,2,9992,47,1,1,0.6748785178873417,4,0,74,0,74,0,-1.0801444952172334,5902.692670746944,0
75463,70634,74,7,74,0,6,0,9992,74,0,1,0.674913232265156,4,1,74,0,74,0,-1.5813472637270414,9434.69677393238,0
75464,70635,74,3,74,0,28,1,9992,74,0,1,0.6749479466429704,4,1,74,0,55,1,-1.608439305268112,12611.158424150097,0
75465,70636,74,4,62,1,1,3,9992,74,0,1,0.6749826610207847,4,1,55,1,74,0,-1.608439305268112,13007.024383652564,0
75466,70637,74,3,32,1,3,1,9992,3,1,0,0.6750173753985991,4,0,47,1,4,2,-1.1614206198404455,5130.669272696281,0
75467,70637,74,3,32,1,3,1,9992,3,1,0,0.6750173753985991,4,0,47,1,4,2,-1.608439305268112,13431.166483119498,0
75473,70643,74,7,31,1,25,4,9992,27,3,0,0.6752256616654853,4,2,74,0,74,0,-1.2426967444636576,6897.02734706684,0
75477,70647,74,7,27,2,25,4,9992,74,0,0,0.6753645191767427,4,0,74,0,74,0,-1.608439305268112,13798.756302657504,0
75478,70648,74,1,47,1,2,1,9992,4,1,1,0.675399233554557,4,1,55,3,74,0,-1.608439305268112,13431.166483119498,0
75481,70651,74,3,74,0,28,0,9992,32,1,0,0.6755033766880001,4,0,47,1,43,1,-0.714401934412779,4155.190020750323,0
75482,70652,62,4,74,0,7,3,9992,74,0,1,0.6755380910658144,4,0,74,0,39,2,-1.0936905159877688,6089.275518878164,0
75484,70654,74,1,74,0,17,0,9992,74,0,1,0.6756075198214432,4,2,36,1,55,3,-1.608439305268112,12413.22544439886,0
75487,70657,74,6,39,1,24,2,9992,74,0,1,0.6757116629548863,4,0,73,1,3,2,-1.6219853260386474,19662.409791990744,0
75490,70660,43,7,39,1,6,2,9922,74,0,0,0.6758158060883294,4,0,74,0,74,0,-1.608439305268112,390210.73150957696,1
75492,70662,74,1,74,0,2,1,8818,51,2,1,0.675885234843958,4,2,74,0,51,1,-1.5000711391038293,42498.00547959797,1
75493,70663,74,6,74,0,24,0,9992,73,1,1,0.6759199492217725,4,0,74,0,62,1,-1.6219853260386474,15505.994833183811,0
75497,70667,74,1,74,0,17,1,9992,36,2,1,0.6760588067330299,4,0,27,1,32,2,-1.608439305268112,13515.994903012885,0
75498,70668,74,2,74,0,4,0,3589,62,1,1,0.6760935211108442,4,1,55,3,31,3,-1.608439305268112,79144.91576052942,1
75500,70670,44,2,74,0,14,1,9992,32,1,1,0.676162949866473,4,0,4,3,74,0,-1.608439305268112,15693.257680276463,0
75502,70672,74,2,73,2,14,3,9992,29,1,0,0.6762323786221016,4,0,27,2,62,1,-1.2020586821520516,7169.050847498197,0
75505,70675,74,4,74,0,7,3,9992,74,0,0,0.6763365217555447,4,1,29,1,74,0,0.24736554029523086,3091.049567035071,0
75507,70677,74,1,55,1,17,1,9992,74,0,1,0.6764059505111734,4,1,74,0,55,1,-1.608439305268112,12469.777724327789,0
75509,70679,17,2,3,2,13,1,9992,29,1,1,0.6764753792668021,4,0,16,3,47,2,-1.608439305268112,23554.02459039693,0
75514,70684,74,1,47,1,16,3,9992,29,3,1,0.6766489511558739,4,0,27,1,74,0,-1.6219853260386474,18788.52491234671,0
75515,70685,74,0,11,2,5,4,6062,44,1,1,0.6766836655336883,4,1,17,3,11,3,-1.608439305268112,537246.6593247799,1
75516,70686,74,3,74,0,8,0,9992,74,0,1,0.6767183799115026,4,0,74,0,29,1,-1.608439305268112,12469.777724327789,0
75518,70688,43,1,51,1,26,1,9992,74,0,0,0.6767878086671314,4,0,14,1,42,3,-1.5407092014154353,13478.562056061955,0
75519,70688,43,1,51,1,26,1,9992,74,0,0,0.6767878086671314,4,0,14,1,42,3,-1.6219853260386474,21464.797356256564,0
75522,70691,11,7,31,1,6,3,9992,49,2,1,0.6768919518005744,4,2,29,2,74,0,-1.608439305268112,17276.721518286344,0
75526,70695,74,7,73,2,15,3,9992,55,3,0,0.6770308093118319,4,2,74,0,55,1,-1.5948932844975767,12571.433786571384,0
75527,70696,74,2,32,2,13,1,9992,73,1,0,0.6770655236896462,4,0,73,3,36,1,-1.567801242956506,16171.246557494092,0
75528,70697,74,1,55,3,26,3,9992,74,0,0,0.6771002380674606,4,2,74,0,74,0,-1.608439305268112,13798.756302657504,0
75529,70698,74,1,3,2,16,1,2275,39,2,1,0.6771349524452749,4,0,74,0,4,1,-1.567801242956506,82149.93251207,1
75530,70698,74,1,3,2,16,1,2275,39,2,1,0.6771349524452749,4,0,74,0,4,1,-1.567801242956506,67595.81061032531,1
75531,70699,74,3,3,3,28,3,9992,74,0,1,0.6771696668230893,4,0,74,0,74,0,-1.608439305268112,13487.71876304842,0
75536,70704,74,1,74,0,26,2,9992,74,0,1,0.6773432387121611,4,0,74,0,32,1,-1.6219853260386474,17641.551007813916,0
75539,70707,74,1,36,1,17,2,9992,51,1,1,0.6774473818456042,4,1,74,0,47,3,-1.608439305268112,12554.606144221174,0
75540,70708,74,6,27,2,27,1,9992,42,1,1,0.6774820962234185,4,2,47,3,74,0,-1.6219853260386474,17068.064055547522,0
75541,70708,74,6,27,2,27,1,9992,42,1,1,0.6774820962234185,4,2,47,3,74,0,-1.6219853260386474,19662.409791990744,0
75542,70708,74,6,27,2,27,1,9992,42,1,1,0.6774820962234185,4,2,47,3,74,0,-1.6219853260386474,21519.415161234312,0
75544,70710,69,5,74,0,19,3,1194,31,3,1,0.6775515249790472,4,0,74,0,55,1,-1.6219853260386474,21492.10625874544,1
75547,70713,74,1,55,2,16,0,9992,74,0,1,0.6776556681124903,4,0,31,2,74,0,-1.6219853260386474,21410.17955127881,0
75549,70715,74,7,74,0,25,1,9992,51,3,1,0.677725096868119,4,1,31,1,74,0,-1.6219853260386474,19662.409791990744,0
75551,70717,74,5,74,0,11,0,9992,3,3,1,0.6777945256237478,4,1,34,1,74,0,-1.6219853260386474,19662.409791990744,0
75552,70718,74,6,74,0,24,3,9992,74,0,0,0.6778292400015621,4,1,74,0,74,0,-1.6219853260386474,19662.409791990744,0
75555,70721,74,5,74,0,19,0,9992,74,0,1,0.6779333831350052,4,0,29,2,74,0,-1.6219853260386474,19662.409791990744,0
75556,70722,74,7,4,1,12,0,9992,29,3,1,0.6779680975128195,4,2,70,2,74,0,-1.486525118333294,8199.639881892033,0
